product_id,brand,product_name,pack_size,pack_size_value,pack_size_unit,mrp,selling_price,discount_pct,rating,rating_count,product_url,product_image_url,source,collection_date,pack_size_ml,pack_size_g,price_per_100ml_calculated,price_per_100g_calculated,brand_standardized,company_group,discount_pct_calculated,product_category,price_per_100ml,data_quality_score,data_quality_category,is_duplicate
FLIP_0026,Fressho,"Fressho Detergent Liquid & Dishwash Gel Readymix Combo ... 2 x 825 g 4.3(429) ₹667₹1,59958% off Lowest price since launch",2 x 825 g,825.0,g,1599.0,667.0,58.0,4.3,429,https://www.flipkart.com/fressho-detergent-liquid-dishwash-gel-readymix-combo-makes-up-10-litres-fresh/p/itm064e183482d00?pid=LDGHM54ZCF33TXRY&lid=LSTLDGHM54ZCF33TXRYW0ZBHD&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_34&otracker=search&fm=organic&iid=31403ccf-c8b1-4fd8-bf35-8b00e2324dcf.LDGHM54ZCF33TXRY.SEARCH&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/u/k/l/1650-detergent-liquid-dishwash-gel-readymix-combo-makes-up-to-10-original-imahm54zz6keptmx.jpeg?q=70,Flipkart,17-08-26,825.0,825.0,,80.84848484848484,Fressho,Competitor,58.28642901813633,Liquid Detergent,80.84848484848484,100.0,Excellent,False
FLIP_0027,Justmixx,Justmixx DIY Detergent Liquid Paste | 1kg Makes 5L | To... 1 kg 4.4(35) ₹433₹49913% off Only few left,5L,5.0,l,499.0,433.0,13.0,4.4,35,https://www.flipkart.com/justmixx-diy-detergent-liquid-paste-1kg-makes-5l-top-load-front-fresh/p/itm1c5197e917abb?pid=LDGHZPG467UDMPBS&lid=LSTLDGHZPG467UDMPBS04IS99&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_36&otracker=search&fm=organic&iid=31403ccf-c8b1-4fd8-bf35-8b00e2324dcf.LDGHZPG467UDMPBS.SEARCH&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/5/d/1/1-diy-detergent-liquid-paste-1kg-makes-5l-top-load-front-load-original-imahzpcfhq2fkqf7.jpeg?q=70,Flipkart,17-08-26,5000.0,,8.66,,Justmixx,Competitor,13.226452905811623,Liquid Detergent,8.66,100.0,Excellent,False
FLIP_0028,Evera,Evera Life 30 Laundry Detergent Sheets|Laundry Pods Alt... 30 x 1 loads ₹262₹59956% off,Unknown,,none,599.0,262.0,56.0,0.0,0,https://www.flipkart.com/evera-life-30-laundry-detergent-sheets-laundry-pods-alternate-equal-2l-liquid-strawberry/p/itm355e17a537148?pid=LDGHPHF7VA97GWDA&lid=LSTLDGHPHF7VA97GWDA9JIRSA&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_38&otracker=search&fm=organic&iid=en_BNDD0J28B0AoUU9oHudBVeDBE00j1gTnTeOTHW6c1qxYpfSUfCnPHtAFEREbLCr_0vsYWT4jxOd8o1lhgFPHV59DQ4Lythuy0YJukwfG3PI2OzYdadjAKVgRryQeVIhV&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/c/q/x/30-30-laundry-detergent-sheets-laundry-pods-alternate-equal-to-original-imahphf7g2wmfuqn.jpeg?q=70,Flipkart,17-08-26,,,,,Evera,Competitor,56.26043405676127,Detergent Sheets,,90.0,Excellent,False
FLIP_0029,Iszk,ISZK Liquid Detergent 10L Liquid Detergent for Washing ... 2 x 5 L 3(5) ₹315₹99968% off Only few left,2 x 5 L,5.0,l,999.0,315.0,68.0,3.0,5,https://www.flipkart.com/iszk-liquid-detergent-10l-washing-machines-balanced-ph-lavender/p/itmcfaed6db999a2?pid=LDGHJGGNQNU4GZKF&lid=LSTLDGHJGGNQNU4GZKFRWAICX&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&spotlightTagId=default_TrendingId_rja%2Fplv%2Fxdq&srno=s_1_39&otracker=search&fm=organic&iid=31403ccf-c8b1-4fd8-bf35-8b00e2324dcf.LDGHJGGNQNU4GZKF.SEARCH&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/6/t/k/10-liquid-detergent-10l-liquid-detergent-for-washing-machines-original-imahjggnschygyyw.jpeg?q=70,Flipkart,17-08-26,5000.0,,6.3,,Iszk,Competitor,68.46846846846847,Liquid Detergent,6.3,100.0,Excellent,False
FLIP_0030,Dhamu,"dhamu Premium Lavender Laundry Liquid Detergent 5L | Po... 5 L ₹425₹1,49971% off",5L,5.0,l,1499.0,425.0,71.0,0.0,0,https://www.flipkart.com/dhamu-premium-lavender-laundry-liquid-detergent-5l-powerful-stain-remover-fresh/p/itm1e5f1fb73c552?pid=LDGHPWTYWEDUTKJY&lid=LSTLDGHPWTYWEDUTKJYX9E46L&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_2&otracker=search&fm=organic&iid=en_7XsA6SjN2rZEpex8_rP_YQLz0dbhWAo4YOPzr1thxecPiahraeeD8fL_Na-c4M9rYkq8NaSuUP-6ZL4TaiBYElQzn7Y_Qmar1BfIpD29n8W8OXTJpFOrDxqxVT-sLRDQ&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/c/s/r/5-lavender-liquid-detergent-5l-front-load-top-load-washing-original-imahpwst2f74azke.jpeg?q=70,Flipkart,17-08-26,5000.0,,8.5,,Dhamu,Competitor,71.64776517678453,Liquid Detergent,8.5,100.0,Excellent,False
FLIP_0031,Mkrb,"MKRB top load and front load liquid detergent, machine,... 5000 ml 3.8(44,087) ₹200₹99979% off Hot Deal",5000 ml,5000.0,ml,999.0,200.0,79.0,3.8,44087,https://www.flipkart.com/mkrb-top-load-front-liquid-detergent-machine-wash-detergent-lavender/p/itm85207a0ee3445?pid=LDGGHD8CUDMVMZRZ&lid=LSTLDGGHD8CUDMVMZRZBAU0WR&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_5&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGGHD8CUDMVMZRZ.SEARCH&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/5/a/n/5000-top-load-and-front-load-liquid-detergent-machine-wash-original-imagmvpgzgu2eg9k.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.0,,Mkrb,Competitor,79.97997997997997,Liquid Detergent,4.0,100.0,Excellent,False
FLIP_0032,Cleannxo,"cleannxo Advanced Classic Liquid Laundry Detergent 10L ... 2 x 5 L ₹270₹1,29979% off Only few left",2 x 5 L,5.0,l,1299.0,270.0,79.0,0.0,0,https://www.flipkart.com/cleannxo-advanced-classic-liquid-laundry-detergent-10l-front-top-load-wash/p/itma3cadcdb20afa?pid=LDGHZU4HWZHYJQUX&lid=LSTLDGHZU4HWZHYJQUXQVAG0P&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_10&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZU4HWZHYJQUX.SEARCH&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/6/o/g/10-advanced-classic-liquid-laundry-detergent-10l-front-top-load-original-imahzu4hga2g34gq.jpeg?q=70,Flipkart,17-08-26,5000.0,,5.4,,Cleannxo,Competitor,79.21478060046189,Liquid Detergent,5.4,100.0,Excellent,False
FLIP_0033,Flisko,Flisko Liquid Laundry Detergent 5L Deep Clean Soft Fabr... 5 L 3.8(44) ₹248₹99975% off Only few left,5L,5.0,l,999.0,248.0,75.0,3.8,44,https://www.flipkart.com/flisko-liquid-laundry-detergent-5l-deep-clean-soft-fabric-long-lasting-fresh-scent-lavender/p/itm8bd32b1c41c98?pid=LDGHMZ3SHSXABYDX&lid=LSTLDGHMZ3SHSXABYDXXQKNTR&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_13&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHMZ3SHSXABYDX.SEARCH&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/7/y/k/5000-liquid-detergent-5l-power-wash-front-top-load-tough-stain-original-imahn9t7gmfedkxm.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.96,,Flisko,Competitor,75.17517517517518,Liquid Detergent,4.96,100.0,Excellent,False
FLIP_0034,Drayadeals,DRAYADEALS Advanced Laundry Machine Cleaner for Deep Dr... 100 ml ₹268₹49946% off Only few left,100 ml,100.0,ml,499.0,268.0,46.0,0.0,0,https://www.flipkart.com/drayadeals-advanced-laundry-machine-cleaner-deep-drum-freshness-classic-liquid-detergent/p/itm6fda79af91186?pid=LDGHPBYD2Y94ZVVH&lid=LSTLDGHPBYD2Y94ZVVHDWIIG3&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_14&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHPBYD2Y94ZVVH.SEARCH&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-liquid-detergent/h/2/u/100-advanced-laundry-machine-cleaner-for-deep-drum-freshness-original-imahpbxaecvwvhrs.jpeg?q=70,Flipkart,17-08-26,100.0,,268.0,,Drayadeals,Competitor,46.292585170340686,Other Laundry Product,268.0,100.0,Excellent,False
FLIP_0035,R&M,R&M Top Load & Front Load Washing Machine Detergent Liq... 2 x 1 L ₹163₹79979% off Hot Deal,2 x 1 L,1.0,l,799.0,163.0,79.0,0.0,0,https://www.flipkart.com/r-m-top-load-front-washing-machine-detergent-liquid-buy-1-get-1-fabric-blue-fresh-liquid/p/itm6775b2a80c955?pid=LDGHDHCFKFTAVFDY&lid=LSTLDGHDHCFKFTAVFDYMGL8OO&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_17&otracker=search&fm=organic&iid=en_7XsA6SjN2rZEpex8_rP_YQLz0dbhWAo4YOPzr1thxecPPQxkM-kkaY0kl3hja_OuVDK6PXz3SRWbMbF8R1bVwYkG3yhnBZNw87UZVuGi98jIEntF_d1K2RVsCDqZKd4c&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/b/f/b/2-top-load-front-load-washing-machine-detergent-liquid-buy-1-get-original-imahdz8jhbaxvxxs.jpeg?q=70,Flipkart,17-08-26,1000.0,,16.3,,R&M,Competitor,79.59949937421777,Liquid Detergent,16.3,100.0,Excellent,False
FLIP_0036,Procent,"Procent Premium LiquidLaundry Detergent for Deep Cleani... 5 L ₹448₹1,19962% off",5 L,5.0,l,1199.0,448.0,62.0,0.0,0,https://www.flipkart.com/procent-premium-liquidlaundry-detergent-deep-cleaning-clothes-powerful-rose-liquid/p/itm3d2c6affa5eb0?pid=LDGHQ4HM2YT3MZ6H&lid=LSTLDGHQ4HM2YT3MZ6HTDTOJL&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_18&otracker=search&fm=organic&iid=en_7XsA6SjN2rZEpex8_rP_YQLz0dbhWAo4YOPzr1thxef3KW04TJHdPRKOPQfqw9GZx1_sZ-GhEcTGUkyP10SqcmXY8Lygy2sr9neMsh6ZrsrRgEWudYBPOYxMtQ96YpM2&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/r/b/o/5-0-premium-liquidlaundry-detergent-for-deep-cleaning-clothes-original-imahq4hmsjgneg3u.jpeg?q=70,Flipkart,17-08-26,5000.0,,8.959999999999999,,Procent,Competitor,62.63552960800667,Liquid Detergent,8.959999999999999,100.0,Excellent,False
FLIP_0037,Clinermax,"Currently unavailable Clinermax Intense Clean Liquid Detergent 5L for Washing... 5 L ₹246₹1,49983% off Only few left",5L,5.0,l,1499.0,246.0,83.0,0.0,0,https://www.flipkart.com/clinermax-intense-clean-liquid-detergent-5l-washing-machine-laundry-fresh-fragrance-aqua/p/itm6dce805830e5a?pid=LDGHH737T4TGWYVB&lid=LSTLDGHH737T4TGWYVBRNIJ4O&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_19&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHH737T4TGWYVB.SEARCH&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/l/j/5/5-intense-clean-liquid-detergent-5l-for-washing-machine-laundry-original-imahmqrvfggkmxds.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.92,,Clinermax,Competitor,83.58905937291527,Liquid Detergent,4.92,100.0,Excellent,False
FLIP_0038,Cleannxo,"cleannxo Classic Liquid Detergent 5L Front & Top Load M... 5 L ₹216₹1,19981% off Only few left",5L,5.0,l,1199.0,216.0,81.0,0.0,0,https://www.flipkart.com/cleannxo-classic-liquid-detergent-5l-front-top-load-machine-wash-pack/p/itmd68d4e510ee68?pid=LDGHZRZ6ZTPSPPNS&lid=LSTLDGHZRZ6ZTPSPPNSMQQFSM&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_20&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZRZ6ZTPSPPNS.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/6/2/x/5-classic-liquid-detergent-5l-front-top-load-machine-wash-liquid-original-imahzrz6puffmaxt.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.32,,Cleannxo,Competitor,81.98498748957465,Liquid Detergent,4.32,100.0,Excellent,False
FLIP_0039,Octive,"OCTIVE Premium Liquid Detergent 5 Litre Refill Pack Ori... 2 x 5 L 4(20) ₹525₹2,49978% off",2 x 5 L,5.0,l,2499.0,525.0,78.0,4.0,20,https://www.flipkart.com/octive-premium-liquid-detergent-5-litre-refill-pack-oriental/p/itmbb47cdb7aac36?pid=LDGHKUHNFXBHY776&lid=LSTLDGHKUHNFXBHY776VZHXRB&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_21&otracker=search&fm=organic&iid=en_7XsA6SjN2rZEpex8_rP_YQLz0dbhWAo4YOPzr1thxedVA61cq47Uqm7Q2gYtueCuqwRUG_TqZoqtst2YK1ddZvfVv9afXn3wfZ_GjHVV6b3RgEWudYBPOYxMtQ96YpM2&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/3/x/n/10-premium-liquid-detergent-5-litre-refill-pack-oriental-liquid-original-imahkuh8c2tdz7gm.jpeg?q=70,Flipkart,17-08-26,5000.0,,10.5,,Octive,Competitor,78.99159663865547,Liquid Detergent,10.5,100.0,Excellent,False
FLIP_0040,Axxl,"axxl Detergent Liquid|Washing Machine Liquid Detergent|... 5 L ₹366₹1,50075% off",5 L,5.0,l,1500.0,366.0,75.0,0.0,0,https://www.flipkart.com/axxl-detergent-liquid-washing-machine-liquid-detergent-long-lasting-freshness-jasmine/p/itm13d0bb5213565?pid=LDGHQ6ZFVHNM6KFF&lid=LSTLDGHQ6ZFVHNM6KFFVIMCFR&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_22&otracker=search&fm=organic&iid=en_7XsA6SjN2rZEpex8_rP_YQLz0dbhWAo4YOPzr1thxeeYXfMOvwWYGbasbkAHXvZauOIFKDXzbRz9mtFYx5WMRvqjK35hGfPj_XmMFq_xVsfRgEWudYBPOYxMtQ96YpM2&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/k/o/4/5-detergent-liquid-washing-machine-liquid-detergent-long-lasting-original-imahq6zf6yhwshng.jpeg?q=70,Flipkart,17-08-26,5000.0,,7.32,,Axxl,Competitor,75.6,Liquid Detergent,7.32,100.0,Excellent,False
FLIP_0041,Cleannxo,"cleannxo Classic Liquid Detergent 5L | Front & Top Load... 5 L ₹214₹1,19982% off Only few left",5L,5.0,l,1199.0,214.0,82.0,0.0,0,https://www.flipkart.com/cleannxo-classic-liquid-detergent-5l-front-top-load-laundry-wash/p/itm4874f39420c70?pid=LDGHZU5XFAH4APHH&lid=LSTLDGHZU5XFAH4APHHWOOQ1E&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_23&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZU5XFAH4APHH.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/8/d/j/5-classic-liquid-detergent-5l-front-top-load-laundry-wash-original-imahzu5xyjfkttb9.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.279999999999999,,Cleannxo,Competitor,82.15179316096747,Liquid Detergent,4.279999999999999,100.0,Excellent,False
FLIP_0042,Cleannxo,"cleannxo Lavender Liquid Detergent 5L | Premium Laundry... 5 L ₹214₹1,19982% off Only few left",5L,5.0,l,1199.0,214.0,82.0,0.0,0,https://www.flipkart.com/cleannxo-lavender-liquid-detergent-5l-premium-laundry-wash-all-machines/p/itmb4e2110e5b966?pid=LDGHZV4CHA2CQ8ZZ&lid=LSTLDGHZV4CHA2CQ8ZZZCUHQA&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_24&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZV4CHA2CQ8ZZ.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/r/j/v/5-lavender-liquid-detergent-5l-premium-laundry-wash-for-all-original-imahzv4chpnyhgjg.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.279999999999999,,Cleannxo,Competitor,82.15179316096747,Liquid Detergent,4.279999999999999,100.0,Excellent,False
FLIP_0043,Harbe,"Harbe PINK Eco-friendly, FOR Laundry Wash, FRONT & Top ... 100 loads 3.9(23) ₹369₹2,79886% off Only few left",Unknown,,none,2798.0,369.0,86.0,3.9,23,https://www.flipkart.com/harbe-pink-eco-friendly-laundry-wash-front-top-load-liquid-detergent-5-5l-fresh/p/itme0f6bd116fcc8?pid=LDGHF9GYKJYYDGW8&lid=LSTLDGHF9GYKJYYDGW8OWGBWF&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_25&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHF9GYKJYYDGW8.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/k/i/i/1-pink-combo-10000ml-harbe-original-imah3yxrqhqethps.jpeg?q=70,Flipkart,17-08-26,,,,,Harbe,Competitor,86.8120085775554,Other Laundry Product,,90.0,Excellent,False
FLIP_0044,Luvion,LUVION Liquid Detergent Fresh Finish | Soft Fabric Lily... 500 ml ₹174₹49965% off Only few left,500 ml,500.0,ml,499.0,174.0,65.0,0.0,0,https://www.flipkart.com/luvion-liquid-detergent-fresh-finish-soft-fabric-lily/p/itmacb8e328b941a?pid=LDGHZX3TXFNHQ8YG&lid=LSTLDGHZX3TXFNHQ8YGMCOJIR&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_28&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZX3TXFNHQ8YG.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/n/h/5/500-liquid-detergent-fresh-finish-soft-fabric-luvion-original-imahzx3rwznrtzyg.jpeg?q=70,Flipkart,17-08-26,500.0,,34.8,,Luvion,Competitor,65.13026052104209,Liquid Detergent,34.8,100.0,Excellent,False
FLIP_0045,Flisko,Flisko Ultra Wash Liquid Detergent 5L | Front & Top Loa... 5000 ml 4.2(23) ₹248₹59958% off,5000 ml,5000.0,ml,599.0,248.0,58.0,4.2,23,https://www.flipkart.com/flisko-ultra-wash-liquid-detergent-5l-front-top-load-stain-removal-lavender/p/itm02a1ad0e7ce95?pid=LDGHK77YXSJUMNV6&lid=LSTLDGHK77YXSJUMNV6SPK3PY&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_29&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHK77YXSJUMNV6.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/4/o/7/5000-ultra-wash-liquid-detergent-5l-front-top-load-stain-removal-original-imahnz2fs6z32krf.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.96,,Flisko,Competitor,58.59766277128548,Liquid Detergent,4.96,100.0,Excellent,False
FLIP_0046,Right,ISZK Liquid Detergent Bright Home Liquid Detergent for ... 5000 ml 5(21) ₹190₹99980% off Only few left,5000 ml,5000.0,ml,999.0,190.0,80.0,5.0,21,https://www.flipkart.com/iszk-liquid-detergent-bright-home-modern-families-multi-fragrance/p/itmd952871e521fc?pid=LDGHPZYNNCX4BBKR&lid=LSTLDGHPZYNNCX4BBKRMI8GNQ&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_30&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHPZYNNCX4BBKR.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/e/2/6/5000-liquid-detergent-bright-home-liquid-detergent-for-modern-original-imahpzyngg6xqdkg.jpeg?q=70,Flipkart,17-08-26,5000.0,,3.8,,Right,Competitor,80.98098098098097,Liquid Detergent,3.8,100.0,Excellent,False
FLIP_0047,Drayadeals,DRAYADEALS Deep Action Laundry Cleaner for Washing Mach... 100 ml ₹268₹49946% off Only few left,100 ml,100.0,ml,499.0,268.0,46.0,0.0,0,https://www.flipkart.com/drayadeals-deep-action-laundry-cleaner-washing-machine-maintenance-classic-liquid-detergent/p/itm7c3eff9ebfeeb?pid=LDGHPBYDPPWXXSK5&lid=LSTLDGHPBYDPPWXXSK5I6NPR8&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_31&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHPBYDPPWXXSK5.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-liquid-detergent/z/q/o/100-deep-action-laundry-cleaner-for-washing-machine-maintenance-original-imahpbxazzhjwsdq.jpeg?q=70,Flipkart,17-08-26,100.0,,268.0,,Drayadeals,Competitor,46.292585170340686,Other Laundry Product,268.0,100.0,Excellent,False
FLIP_0048,Flisko,Flisko Liquid Detergent 5L Power Wash | Front & Top Loa... 5000 ml 4(9) ₹248₹59958% off Only few left,5000 ml,5000.0,ml,599.0,248.0,58.0,4.0,9,https://www.flipkart.com/flisko-liquid-detergent-5l-power-wash-front-top-load-tough-stain-removal-lavender/p/itm823a7ada16afe?pid=LDGHK782VD6TSXQP&lid=LSTLDGHK782VD6TSXQPIFWZQO&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_33&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHK782VD6TSXQP.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/7/y/k/5000-liquid-detergent-5l-power-wash-front-top-load-tough-stain-original-imahn9t7gmfedkxm.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.96,,Flisko,Competitor,58.59766277128548,Liquid Detergent,4.96,100.0,Excellent,False
FLIP_0049,Dettol,"Dettol Laundry Cleanser Cotton Fresh 1.5L Fresh Liquid ... 1.5 L 4.2(119) ₹1,113₹1,29914% off Only few left",1.5L,1.5,l,1299.0,1113.0,14.0,4.2,119,https://www.flipkart.com/dettol-laundry-cleanser-cotton-fresh-1-5l-liquid-detergent/p/itmf05e7aee4c40b?pid=LDGFRKQPM8VXTAYQ&lid=LSTLDGFRKQPM8VXTAYQIUU70M&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_35&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGFRKQPM8VXTAYQ.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/k9vofbk0/liquid-detergent/a/y/q/1-5-laundry-cleanser-cotton-fresh-1-5l-dettol-original-imafrkrmgrmgnyfy.jpeg?q=70,Flipkart,17-08-26,1500.0,,74.2,,Dettol,Competitor,14.318706697459586,Other Laundry Product,74.2,100.0,Excellent,False
